registro_date_1;registro_time_1;registro_float_1;registro_float_2
2017-11-14;16:05:00;64.303.020.833.333;480754.75
2017-11-14;16:10:00;64.822.091.666.667;48.815.079.166.667
2017-11-14;16:15:00;65.059.183.333.333;494668.5
2017-11-14;16:20:00;62.801.358.333.333;48.136.054.166.667
2017-11-14;16:25:00;636779.75;48.642.970.833.333
2017-11-14;16:30:00;68.140.016.666.667;508.610.875
2017-11-14;16:35:00;69.339.883.333.333;52.049.666.666.667
2017-11-14;16:40:00;603604.5;46.240.954.166.667
2017-11-14;16:45:00;59.234.429.166.667;454.404.375
2017-11-14;16:50:00;64.937.866.666.667;513607.75
2017-11-14;16:55:00;63.635.483.333.333;49.904.404.166.667
2017-11-14;17:00:00;671359.25;53.248.495.833.333
2017-11-14;17:05:00;64.354.866.666.667;50.634.904.166.667
2017-11-14;17:10:00;61.296.629.166.667;475145.5
2017-11-14;17:15:00;55.360.908.333.333;416314.25
2017-11-14;17:20:00;553377.25;41.713.466.666.667
2017-11-14;17:25:00;57.137.091.666.667;430515.75
2017-11-14;17:30:00;59.420.454.166.667;451841
2017-11-14;17:35:00;57.826.333.333.333;447.873.875
2017-11-14;17:40:00;60.442.808.333.333;46.641.179.166.667
2017-11-14;17:45:00;67.010.733.333.333;51.077.745.833.333
2017-11-14;17:50:00;67.578.779.166.667;49.956.041.666.667
2017-11-14;17:55:00;620486.25;45.929.179.166.667
2017-11-14;18:00:00;626.986.125;468797.5
2017-11-14;18:05:00;606032.5;44.312.633.333.333
2017-11-14;18:10:00;595060;43.384.779.166.667
2017-11-14;18:15:00;591692;43.598.741.666.667
2017-11-14;18:20:00;78.281.033.333.333;674642
2017-11-14;18:25:00;873550.25;730504.5
2017-11-14;18:30:00;88.913.791.666.667;74.406.383.333.333
2017-11-14;18:35:00;81.170.216.666.667;66.224.408.333.333
2017-11-14;18:40:00;75.402.633.333.333;60.693.391.666.667
2017-11-14;18:45:00;70.676.758.333.333;56.082.579.166.667
2017-11-14;18:50:00;71.377.058.333.333;56.850.820.833.333
2017-11-14;18:55:00;725913;57.943.170.833.333
2017-11-14;19:00:00;72.152.141.666.667;57.405.170.833.333
2017-11-14;19:05:00;70.231.108.333.333;55.796.108.333.333
2017-11-14;19:10:00;712732.75;57.112.770.833.333
2017-11-14;19:15:00;667736.25;528433.5
2017-11-14;19:20:00;63.676.191.666.667;49.812.995.833.333
2017-11-14;19:25:00;65.498.941.666.667;51.061.716.666.667
2017-11-14;19:30:00;65.197.641.666.667;50.671.658.333.333
2017-11-14;19:35:00;681927.5;523703.5
2017-11-14;19:40:00;69.267.370.833.333;53.032.458.333.333
2017-11-14;19:45:00;669155.75;51.339.395.833.333
2017-11-14;19:50:00;67.427.366.666.667;514609.25
2017-11-14;19:55:00;67.146.070.833.333;51.065.829.166.667
2017-11-14;20:00:00;65.704.770.833.333;50.181.358.333.333
2017-11-14;20:05:00;683.859.375;52.305.808.333.333
2017-11-14;20:10:00;68.390.333.333.333;524.031.125
2017-11-14;20:15:00;690.211.625;53.236.154.166.667
2017-11-14;20:20:00;69.133.491.666.667;53.470.658.333.333
2017-11-14;20:25:00;714080;54.649.520.833.333
2017-11-14;20:30:00;70.656.858.333.333;53.998.154.166.667
2017-11-14;20:35:00;70.635.808.333.333;53.839.808.333.333
2017-11-14;20:40:00;69.981.216.666.667;533.385.125
2017-11-14;20:45:00;65.913.245.833.333;498810
2017-11-14;20:50:00;62.794.395.833.333;48.767.866.666.667
2017-11-14;20:55:00;616.425.125;47.346.683.333.333
2017-11-14;21:00:00;603391.5;458888.25
2017-11-14;21:05:00;61.116.566.666.667;470.616.375
2017-11-14;21:10:00;61.246.645.833.333;473.028.875
2017-11-14;21:15:00;59.363.216.666.667;45.093.095.833.333
2017-11-14;21:20:00;59.629.704.166.667;45.283.891.666.667
2017-11-14;21:25:00;58.417.504.166.667;44.054.791.666.667
2017-11-14;21:30:00;57.420.354.166.667;430916.25
2017-11-14;21:35:00;555964;422.595.125
2017-11-14;21:40:00;556.027.625;41.822.516.666.667
2017-11-14;21:45:00;54.300.583.333.333;404.465.375
2017-11-14;21:50:00;55.900.304.166.667;419276.75
2017-11-14;21:55:00;555.364.125;414496.25
2017-11-14;22:00:00;55.664.516.666.667;416935.75
2017-11-14;22:05:00;552794;41.254.983.333.333
2017-11-14;22:10:00;55.123.070.833.333;41.214.370.833.333
2017-11-14;22:15:00;54.585.916.666.667;408.065.875
2017-11-14;22:20:00;56.680.529.166.667;42.566.170.833.333
2017-11-14;22:25:00;555963.75;41.409.083.333.333
2017-11-14;22:30:00;56.272.379.166.667;42.189.545.833.333
2017-11-14;22:35:00;56.076.716.666.667;41.966.108.333.333
2017-11-14;22:40:00;55.442.070.833.333;41.564.195.833.333
2017-11-14;22:45:00;55.307.983.333.333;41.570.854.166.667
2017-11-14;22:50:00;555817.5;416.452.375
2017-11-14;22:55:00;63.843.620.833.333;47.307.183.333.333
2017-11-14;23:00:00;65.554.470.833.333;48.755.579.166.667
2017-11-14;23:05:00;642.092.375;47.343.404.166.667
2017-11-14;23:10:00;642.439.375;47.491.054.166.667
2017-11-14;23:15:00;64.262.341.666.667;47.168.495.833.333
2017-11-14;23:20:00;652737.5;489141.5
2017-11-14;23:25:00;65.329.458.333.333;48.698.404.166.667
2017-11-14;23:30:00;648154.5;480.584.625
2017-11-14;23:35:00;661546.25;49.060.116.666.667
2017-11-14;23:40:00;65.315.908.333.333;484.099.875
2017-11-14;23:45:00;656.667.375;48.805.416.666.667
2017-11-14;23:50:00;65.400.079.166.667;486458.25
2017-11-14;23:55:00;65.655.058.333.333;483.947.375
2017-11-15;00:00:00;65.814.191.666.667;484842.75
2017-11-15;00:05:00;657349.75;48.650.170.833.333
2017-11-15;00:10:00;65.250.895.833.333;485508
2017-11-15;00:15:00;650.413.375;480229.75
2017-11-15;00:20:00;64.893.445.833.333;47.511.241.666.667
2017-11-15;00:25:00;632251.25;459140.5
2017-11-15;00:30:00;64.259.216.666.667;470490.75
2017-11-15;00:35:00;62.552.658.333.333;450465.75
2017-11-15;00:40:00;62.648.045.833.333;45.191.458.333.333
2017-11-15;00:45:00;62.384.341.666.667;44.566.666.666.667
2017-11-15;00:50:00;626782;44.772.891.666.667
2017-11-15;00:55:00;621.568.625;44.496.654.166.667
2017-11-15;01:00:00;62.768.704.166.667;452337.25
2017-11-15;01:05:00;62.380.395.833.333;44.839.916.666.667
2017-11-15;01:10:00;617214;44.462.370.833.333
2017-11-15;01:15:00;589056.25;417.894.625
2017-11-15;01:20:00;52.920.720.833.333;38.171.116.666.667
2017-11-15;01:25:00;53.376.420.833.333;38.617.091.666.667
2017-11-15;01:30:00;524.470.375;37.426.554.166.667
2017-11-15;01:35:00;52.820.445.833.333;379.248.875
2017-11-15;01:40:00;53.373.129.166.667;388994.75
2017-11-15;01:45:00;52.888.091.666.667;38.399.204.166.667
2017-11-15;01:50:00;535890.5;387.359.875
2017-11-15;01:55:00;54.083.941.666.667;39.209.916.666.667
2017-11-15;02:00:00;545.439.375;38.545.733.333.333
2017-11-15;02:05:00;540600.25;384112
2017-11-15;02:10:00;542604.75;38.011.579.166.667
2017-11-15;02:15:00;541683;384.365.125
2017-11-15;02:20:00;53.284.679.166.667;37.725.654.166.667
2017-11-15;02:25:00;537182;38.391.345.833.333
2017-11-15;02:30:00;53.991.441.666.667;391.059.625
2017-11-15;02:35:00;53.581.195.833.333;387.232.375
2017-11-15;02:40:00;539.014.125;39.450.054.166.667
2017-11-15;02:45:00;536115.75;38.728.870.833.333
2017-11-15;02:50:00;538183;38.838.370.833.333
2017-11-15;02:55:00;53.332.483.333.333;383.826.375
2017-11-15;03:00:00;571410;40.625.879.166.667
2017-11-15;03:05:00;614931.75;435.289.625
2017-11-15;03:10:00;61.284.054.166.667;43.584.116.666.667
2017-11-15;03:15:00;61.080.770.833.333;432352
2017-11-15;03:20:00;61.535.691.666.667;43.828.445.833.333
2017-11-15;03:25:00;61.303.583.333.333;43.465.533.333.333
2017-11-15;03:30:00;615.084.875;44.478.504.166.667
2017-11-15;03:35:00;61.473.979.166.667;42.891.091.666.667
2017-11-15;03:40:00;612863.5;436.815.875
2017-11-15;03:45:00;61.024.783.333.333;43.195.416.666.667
2017-11-15;03:50:00;608.448.375;42.886.020.833.333
2017-11-15;03:55:00;61.034.358.333.333;42.985.758.333.333
2017-11-15;04:00:00;60.761.783.333.333;427616.5
2017-11-15;04:05:00;60.167.345.833.333;42.318.379.166.667
2017-11-15;04:10:00;60.934.820.833.333;43.049.616.666.667
2017-11-15;04:15:00;60.982.495.833.333;43.192.629.166.667
2017-11-15;04:20:00;60.483.295.833.333;424.938.375
2017-11-15;04:25:00;60.819.008.333.333;428.318.125
2017-11-15;04:30:00;61.292.016.666.667;432.476.375
2017-11-15;04:35:00;61.450.216.666.667;434972.5
2017-11-15;04:40:00;61.352.783.333.333;436.715.125
2017-11-15;04:45:00;60.272.366.666.667;42.539.033.333.333
2017-11-15;04:50:00;60.962.970.833.333;42.829.629.166.667
2017-11-15;04:55:00;607.364.875;46.899.895.833.333
2017-11-15;05:00:00;640040.75;49.425.358.333.333
2017-11-15;05:05:00;682425.25;49.697.433.333.333
2017-11-15;05:10:00;68.017.241.666.667;495.296.375
2017-11-15;05:15:00;674.283.625;48.705.554.166.667
2017-11-15;05:20:00;67.481.733.333.333;49.155.566.666.667
2017-11-15;05:25:00;639329;495057
2017-11-15;05:30:00;67.759.791.666.667;494085.75
2017-11-15;05:35:00;67.001.829.166.667;48.709.583.333.333
2017-11-15;05:40:00;66.835.208.333.333;487663.25
2017-11-15;05:45:00;689.447.625;50.583.583.333.333
2017-11-15;05:50:00;655.164.625;517.186.375
2017-11-15;05:55:00;61.049.179.166.667;51.288.770.833.333
2017-11-15;06:00:00;67.403.320.833.333;497.761.875
2017-11-15;06:05:00;71.782.516.666.667;53.440.454.166.667
2017-11-15;06:10:00;71.744.358.333.333;53.448.708.333.333
2017-11-15;06:15:00;713230.5;530285.25
2017-11-15;06:20:00;71.344.758.333.333;53.013.341.666.667
2017-11-15;06:25:00;70.812.216.666.667;52.297.541.666.667
2017-11-15;06:30:00;69.149.916.666.667;50.730.279.166.667
2017-11-15;06:35:00;69.733.795.833.333;50.921.870.833.333
2017-11-15;06:40:00;69.167.691.666.667;50.741.683.333.333
2017-11-15;06:45:00;69.768.279.166.667;510.738.125
2017-11-15;06:50:00;66.896.233.333.333;496795
2017-11-15;06:55:00;65.982.841.666.667;48.512.741.666.667
2017-11-15;07:00:00;675913.25;50.771.554.166.667
2017-11-15;07:05:00;69.354.266.666.667;52.442.245.833.333
2017-11-15;07:10:00;721036.25;56.703.395.833.333
2017-11-15;07:15:00;844280.5;690453.75
2017-11-15;07:20:00;86.201.683.333.333;71.657.941.666.667
2017-11-15;07:25:00;84.077.008.333.333;691.607.625
2017-11-15;07:30:00;86.975.283.333.333;721037.25
2017-11-15;07:35:00;89.239.808.333.333;743822.75
2017-11-15;07:40:00;87.259.058.333.333;72.629.633.333.333
2017-11-15;07:45:00;85.452.641.666.667;70.196.691.666.667
2017-11-15;07:50:00;830904.5;68.512.495.833.333
2017-11-15;07:55:00;77.873.191.666.667;655211.75
2017-11-15;08:00:00;746192;62.170.929.166.667
2017-11-15;08:05:00;70.729.716.666.667;57.337.108.333.333
2017-11-15;08:10:00;640867.75;50.946.158.333.333
2017-11-15;08:15:00;60.389.866.666.667;47.856.291.666.667
2017-11-15;08:20:00;627784.25;48.510.245.833.333
2017-11-15;08:25:00;65.451.604.166.667;493248
2017-11-15;08:30:00;64.046.558.333.333;48.277.345.833.333
2017-11-15;08:35:00;668900;508.775.875
2017-11-15;08:40:00;68.475.804.166.667;53.108.541.666.667
2017-11-15;08:45:00;677290.75;51.926.354.166.667
2017-11-15;08:50:00;69.067.966.666.667;53.506.004.166.667
2017-11-15;08:55:00;670.223.875;51.335.716.666.667
2017-11-15;09:00:00;565.460.875;43.600.158.333.333
2017-11-15;09:05:00;60.635.345.833.333;45.755.866.666.667
2017-11-15;09:10:00;60.737.345.833.333;457.981.125
2017-11-15;09:15:00;49.407.666.666.667;378744.75
2017-11-15;09:20:00;465216.25;35.885.445.833.333
2017-11-15;09:25:00;439187.25;3.367.764.375
2017-11-15;09:30:00;47.055.733.333.333;35.843.979.166.667
2017-11-15;09:35:00;519059.75;389127.75
2017-11-15;09:40:00;507767.25;379934.5
2017-11-15;09:45:00;514935.75;38.277.520.833.333
2017-11-15;09:50:00;51.853.633.333.333;38.172.970.833.333
2017-11-15;09:55:00;54.047.779.166.667;39.764.720.833.333
2017-11-15;10:00:00;52.034.404.166.667;37.926.929.166.667
2017-11-15;10:05:00;52.788.833.333.333;39.020.095.833.333
2017-11-15;10:10:00;54.359.695.833.333;40.127.579.166.667
2017-11-15;10:15:00;62.334.908.333.333;46.540.895.833.333
2017-11-15;10:20:00;59.081.004.166.667;43.217.908.333.333
2017-11-15;10:25:00;60.851.445.833.333;44.889.254.166.667
2017-11-15;10:30:00;59.291.045.833.333;44.425.804.166.667
2017-11-15;10:35:00;68.056.245.833.333;54.851.029.166.667
2017-11-15;10:40:00;68.162.154.166.667;57.495.754.166.667
2017-11-15;10:45:00;781622.25;66.806.554.166.667
2017-11-15;10:50:00;763398;641.631.625
2017-11-15;10:55:00;764489.25;640928
2017-11-15;11:00:00;68.780.841.666.667;56.964.929.166.667
2017-11-15;11:05:00;46.481.895.833.333;36.122.045.833.333
2017-11-15;11:10:00;496686.5;395462.25
2017-11-15;11:15:00;50.425.979.166.667;40.149.733.333.333
2017-11-15;11:20:00;50.064.208.333.333;39.680.595.833.333
2017-11-15;11:25:00;527019.75;42.313.795.833.333
2017-11-15;11:30:00;52.219.995.833.333;418.155.375
2017-11-15;11:35:00;485.415.875;38.456.908.333.333
2017-11-15;11:40:00;49.561.966.666.667;398.634.375
2017-11-15;11:45:00;540.888.625;42.721.066.666.667
2017-11-15;11:50:00;565217.5;44.509.920.833.333
2017-11-15;11:55:00;553.356.875;433.209.625
2017-11-15;12:00:00;59.757.166.666.667;478.156.375
2017-11-15;12:05:00;58.431.920.833.333;46.538.833.333.333
2017-11-15;12:10:00;579292.5;460.022.125
2017-11-15;12:15:00;58.387.479.166.667;46.624.208.333.333
2017-11-15;12:20:00;59.307.629.166.667;47.933.479.166.667
2017-11-15;12:25:00;57.095.054.166.667;45.984.795.833.333
2017-11-15;12:30:00;53.276.470.833.333;401.908.875
2017-11-15;12:35:00;521248.75;40.330.783.333.333
2017-11-15;12:40:00;47.470.970.833.333;35.517.445.833.333
2017-11-15;12:45:00;494.280.375;36.945.783.333.333
2017-11-15;12:50:00;51.768.508.333.333;39.423.258.333.333
2017-11-15;12:55:00;49.552.745.833.333;375.049.375
2017-11-15;13:00:00;48.412.691.666.667;361.591.375
2017-11-15;13:05:00;49.662.095.833.333;369.523.125
2017-11-15;13:10:00;47.816.354.166.667;35.756.254.166.667
2017-11-15;13:15:00;485312;359.468.375
2017-11-15;13:20:00;47.474.929.166.667;35.034.504.166.667
2017-11-15;13:25:00;529337.5;39.562.729.166.667
2017-11-15;13:30:00;58.914.941.666.667;438.059.125
2017-11-15;13:35:00;60.496.883.333.333;44.107.433.333.333
2017-11-15;13:40:00;616.458.875;449675.5
2017-11-15;13:45:00;614.951.875;449.822.375
2017-11-15;13:50:00;61.173.916.666.667;442.323.625
2017-11-15;13:55:00;614.722.375;44.593.629.166.667
2017-11-15;14:00:00;59.469.570.833.333;42.690.645.833.333
2017-11-15;14:05:00;582894.25;415.559.875
2017-11-15;14:10:00;58.600.329.166.667;418.686.875
2017-11-15;14:15:00;586541.25;42.107.704.166.667
2017-11-15;14:20:00;582153.75;41.814.720.833.333
2017-11-15;14:25:00;58.446.745.833.333;41.542.433.333.333
2017-11-15;14:30:00;57.631.441.666.667;40.866.045.833.333
2017-11-15;14:35:00;50.997.029.166.667;368.983.625
2017-11-15;14:40:00;502.754.125;36.980.420.833.333
2017-11-15;14:45:00;50.395.479.166.667;36.613.970.833.333
2017-11-15;14:50:00;50.104.566.666.667;36.251.166.666.667
2017-11-15;14:55:00;47.307.208.333.333;33.388.716.666.667
2017-11-15;15:00:00;479553.75;340245.75
2017-11-15;15:05:00;49.002.304.166.667;351.812.625
2017-11-15;15:10:00;53.299.483.333.333;40.136.541.666.667
2017-11-15;15:15:00;54.106.658.333.333;407.938.625
2017-11-15;15:20:00;66.407.470.833.333;51.076.395.833.333
2017-11-15;15:25:00;661.950.375;50.640.120.833.333
2017-11-15;15:30:00;66.756.804.166.667;51.464.116.666.667
2017-11-15;15:35:00;66.736.695.833.333;52.028.820.833.333
2017-11-15;15:40:00;69.574.454.166.667;542426
2017-11-15;15:45:00;693788.5;53.968.520.833.333
2017-11-15;15:50:00;68.899.108.333.333;530.313.625
2017-11-15;15:55:00;63.788.666.666.667;48.265.020.833.333
2017-11-15;16:00:00;610688.25;45.691.120.833.333
2017-11-15;16:05:00;62.754.208.333.333;47.356.833.333.333
2017-11-15;16:10:00;611.976.625;457361.25
2017-11-15;16:15:00;63.278.320.833.333;482.819.125
2017-11-15;16:20:00;67.753.195.833.333;51.871.179.166.667
2017-11-15;16:25:00;65.325.420.833.333;49.374.441.666.667
2017-11-15;16:30:00;65.987.804.166.667;505.405.875
2017-11-15;16:35:00;63.191.083.333.333;47.870.495.833.333
2017-11-15;16:40:00;634.455.375;484483.25
2017-11-15;16:45:00;65.856.391.666.667;501941.75
2017-11-15;16:50:00;64.196.695.833.333;48.654.808.333.333
2017-11-15;16:55:00;63.867.195.833.333;480965.5
2017-11-15;17:00:00;758395;58.803.854.166.667
2017-11-15;17:05:00;76.480.316.666.667;59.212.816.666.667
2017-11-15;17:10:00;824306.25;69.393.145.833.333
2017-11-15;17:15:00;829051;681484
2017-11-15;17:20:00;77.675.841.666.667;604968.5
2017-11-15;17:25:00;83.281.516.666.667;658.478.125
2017-11-15;17:30:00;849166.5;678112.25
2017-11-15;17:35:00;72.297.441.666.667;600.587.375
2017-11-15;17:40:00;72.620.616.666.667;61.252.158.333.333
2017-11-15;17:45:00;79.019.491.666.667;68.665.095.833.333
2017-11-15;17:50:00;738157.5;70.373.191.666.667
2017-11-15;17:55:00;779958.25;662815
2017-11-15;18:00:00;80.058.933.333.333;76.762.058.333.333
2017-11-15;18:05:00;85.860.916.666.667;74.912.666.666.667
2017-11-15;18:10:00;789766.25;669879.5
2017-11-15;18:15:00;749770.75;627.215.875
2017-11-15;18:20:00;76.337.608.333.333;641.032.625
2017-11-15;18:25:00;72.800.483.333.333;608.221.125
2017-11-15;18:30:00;67.652.091.666.667;56.937.345.833.333
2017-11-15;18:35:00;74.451.933.333.333;619.294.875
2017-11-15;18:40:00;75.119.091.666.667;626020.25
2017-11-15;18:45:00;71.062.616.666.667;60.647.754.166.667
2017-11-15;18:50:00;737702.5;61.214.954.166.667
2017-11-15;18:55:00;71.661.791.666.667;58.901.733.333.333
2017-11-15;19:00:00;72.717.641.666.667;598432.75
2017-11-15;19:05:00;74.236.458.333.333;61.631.216.666.667
2017-11-15;19:10:00;75.189.858.333.333;63.356.958.333.333
2017-11-15;19:15:00;77.454.033.333.333;63.220.916.666.667
2017-11-15;19:20:00;82.490.166.666.667;68.170.916.666.667
2017-11-15;19:25:00;79.900.616.666.667;66.175.208.333.333
2017-11-15;19:30:00;104.106.583.333.333;89.610.066.666.667
2017-11-15;19:35:00;1010170.75;857306
2017-11-15;19:40:00;1036449.25;87.948.241.666.667
2017-11-15;19:45:00;946815.25;78.135.758.333.333
2017-11-15;19:50:00;950293.25;79.425.066.666.667
2017-11-15;19:55:00;94.296.841.666.667;78.651.008.333.333
2017-11-15;20:00:00;899160.25;73.857.708.333.333
2017-11-15;20:05:00;889938.5;72.836.466.666.667
2017-11-15;20:10:00;90.244.758.333.333;74.303.366.666.667
2017-11-15;20:15:00;89.767.391.666.667;75.361.291.666.667
2017-11-15;20:20:00;87.048.008.333.333;72.416.858.333.333
2017-11-15;20:25:00;848810.5;70.137.433.333.333
2017-11-15;20:30:00;843372.25;69.986.191.666.667
2017-11-15;20:35:00;847783;703453.25
2017-11-15;20:40:00;83.723.258.333.333;69.939.316.666.667
2017-11-15;20:45:00;730656;57.506.054.166.667
2017-11-15;20:50:00;675903.75;52.059.466.666.667
2017-11-15;20:55:00;73.882.916.666.667;58.685.258.333.333
2017-11-15;21:00:00;71.791.008.333.333;56.193.220.833.333
2017-11-15;21:05:00;653612;514.249.625
2017-11-15;21:10:00;62.929.679.166.667;49.704.983.333.333
2017-11-15;21:15:00;62.263.004.166.667;485.467.125
2017-11-15;21:20:00;59.746.408.333.333;45.758.316.666.667
2017-11-15;21:25:00;534.563.625;410645.25
2017-11-15;21:30:00;540500.25;43.254.466.666.667
2017-11-15;21:35:00;55.407.408.333.333;448772.5
2017-11-15;21:40:00;55.168.916.666.667;446793
2017-11-15;21:45:00;55.409.929.166.667;44.813.495.833.333
2017-11-15;21:50:00;53.950.179.166.667;43.116.383.333.333
2017-11-15;21:55:00;51.523.816.666.667;407227.5
2017-11-15;22:00:00;51.478.595.833.333;406554.25
2017-11-15;22:05:00;50.613.954.166.667;39.877.595.833.333
2017-11-15;22:10:00;53.023.658.333.333;42.604.208.333.333
2017-11-15;22:15:00;52.419.316.666.667;42.126.304.166.667
2017-11-15;22:20:00;53.798.379.166.667;43.087.320.833.333
2017-11-15;22:25:00;566354.25;44.468.991.666.667
2017-11-15;22:30:00;61.779.408.333.333;478.309.375
2017-11-15;22:35:00;621137.5;47.945.233.333.333
2017-11-15;22:40:00;60.034.916.666.667;46.134.504.166.667
2017-11-15;22:45:00;573765.25;43.646.370.833.333
2017-11-15;22:50:00;512.365.625;41.305.691.666.667
2017-11-15;22:55:00;516.506.125;40.446.045.833.333
2017-11-15;23:00:00;547210.75;424018.25
2017-11-15;23:05:00;59.446.870.833.333;45.431.604.166.667
2017-11-15;23:10:00;59.116.129.166.667;45.386.816.666.667
2017-11-15;23:15:00;60.741.216.666.667;467.706.375
2017-11-15;23:20:00;609337.25;469448
2017-11-15;23:25:00;610.771.625;468.093.875
2017-11-15;23:30:00;58.278.383.333.333;438058
2017-11-15;23:35:00;57.683.795.833.333;43.330.704.166.667
2017-11-15;23:40:00;57.614.145.833.333;435403
2017-11-15;23:45:00;55.309.383.333.333;40.667.283.333.333
2017-11-15;23:50:00;54.952.954.166.667;402.223.375
2017-11-15;23:55:00;591305.5;45.082.533.333.333
2017-11-16;00:00:00;613376;470709
2017-11-16;00:05:00;643.694.875;50.532.816.666.667
2017-11-16;00:10:00;63.124.454.166.667;494.181.625
2017-11-16;00:15:00;62.635.479.166.667;48.963.779.166.667
2017-11-16;00:20:00;61.266.083.333.333;47.322.345.833.333
2017-11-16;00:25:00;57.591.583.333.333;43.176.466.666.667
2017-11-16;00:30:00;598.817.875;45.860.120.833.333
2017-11-16;00:35:00;59.643.970.833.333;45.761.908.333.333
2017-11-16;00:40:00;59.651.908.333.333;45.981.379.166.667
2017-11-16;00:45:00;60.062.816.666.667;46.150.795.833.333
2017-11-16;00:50:00;57.859.370.833.333;43.784.245.833.333
2017-11-16;00:55:00;55.894.841.666.667;41.907.145.833.333
2017-11-16;01:00:00;567.246.875;42.822.991.666.667
2017-11-16;01:05:00;561967.5;42.106.029.166.667
2017-11-16;01:10:00;57.011.479.166.667;43.251.941.666.667
